SMILES,IC50(nM),ID
Cc1c(Oc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,3.5,CHEMBL1917456
Cc1c(Oc2ccc(Cl)cc2)c2cc(C(F)(F)F)ccc2n1CC(=O)O,11.0,CHEMBL1917455
Cc1c(Oc2ccc(Cl)cc2)c2cc(F)ccc2n1CC(=O)O,5.0,CHEMBL1917454
Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,7.9,CHEMBL1917450
Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2cc(F)ccc2n1CC(=O)O,7.1,CHEMBL1917447
Cc1c(Sc2ccc(Cl)cc2)c2c(-c3ccccc3)cccc2n1CC(=O)O,1.0,CHEMBL1917438
Cc1c(Sc2ccc(Cl)cc2)c2c(-c3cnccn3)cccc2n1CC(=O)O,0.6,CHEMBL1917440
Cc1c(Sc2ccc(Cl)cc2)c2c(-c3nccs3)cccc2n1CC(=O)O,3.5,CHEMBL1917437
Cc1c(Sc2ccc(Cl)cc2)c2c(C#N)c(Cl)ccc2n1CC(=O)O,6.1,CHEMBL1917428
Cc1c(Sc2ccc(Cl)cc2)c2c(Cl)cccc2n1CC(=O)O,25.0,CHEMBL1917425
Cc1c(Sc2ccc(Cl)cc2)c2c(Cl)nccc2n1CC(=O)O,32.0,CHEMBL1917462
Cc1c(Sc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,1.8,CHEMBL1917433
Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O,11.0,CHEMBL1917432
Cc1c(Sc2ccc(Cl)cc2)c2cc(-c3ccccc3)ccc2n1CC(=O)O,3.5,CHEMBL1917439
Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)c(C#N)cc2n1CC(=O)O,178.0,CHEMBL1917429
Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1C(C)C(=O)O,501.0,CHEMBL1917421
Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1CC(=O)O,24.0,CHEMBL1917419
Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1nnn[nH]1,1468.0,CHEMBL1917422
Cc1c(Sc2ccc(Cl)cc2)c2cc(F)ccc2n1CC(=O)O,1.6,CHEMBL1917426
Cc1c(Sc2ccc(Cl)cc2)c2cc(S(C)(=O)=O)ccc2n1CC(=O)O,71.0,CHEMBL1917431
Cc1c(Sc2ccc(Cl)cc2)c2ccc(Cl)cc2n1CC(=O)O,42.0,CHEMBL1917424
Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O,159.0,CHEMBL1917430
Cc1c(Sc2ccc(Cl)cc2)c2cccc(Cl)c2n1CC(=O)O,60.0,CHEMBL1917423
Cc1cc(-c2nc(C(c3ccc(F)cc3)c3ccc(F)cc3)sc2CC(=O)O)ccn1,28.05,CHEMBL589814
Cc1cc(-c2nc(C(c3ccc(F)cc3)c3ccc(F)cc3)sc2CC(=O)O)cnc1N,880.0,CHEMBL592782
Cc1cc(C(=O)N/N=C/c2ccccc2OCC(=O)O)[nH]n1,11200.0,CHEMBL217287
Cc1cc(C)nc(N(C)[C@H]2CCc3c(c4cc(F)ccc4n3CC(=O)O)C2)n1,125.0,CHEMBL3680653
Cc1cc(N(C)C2CCc3c(c4cc(F)ccc4n3CC(=O)O)C2)no1,7.4,CHEMBL3680687
Cc1cc(N(C)S(C)(=O)=O)ccc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,0.4,CHEMBL1778633
Cc1cc(S(C)(=O)=O)ccc1Cn1c(C)c(CC(=O)O)c2cccnc21,26.0,CHEMBL3975922
Cc1cc2c(CC(=O)O)c(C)n(Cc3ccc(S(C)(=O)=O)cc3)c2s1,1800.0,CHEMBL1684731
Cc1cc2c(CC(=O)O)c(C)n(Cc3ccc(S(C)(=O)=O)cc3Cl)c2s1,330.0,CHEMBL1684732
Cc1ccc(-c2cc(OCC(=O)O)ccc2Cl)c2c1CCN(C(=O)OCc1ccccc1)C2,250.0,CHEMBL3947265
Cc1ccc(-c2nc(-c3ccc(Cl)cc3)sc2CC(=O)O)c(C)c1,990.0,CHEMBL602531
Cc1ccc(-n2cc(CC(=O)O)c3ccc(C)nc32)c(Cc2c(C)cnn2CC2CC2)c1,4.0,CHEMBL3338282
Cc1ccc(-n2cc(CC(=O)O)c3ccc(C)nc32)c(Cc2ccnn2Cc2ccccc2)c1,1000.0,CHEMBL3338280
Cc1ccc(-n2cc(CC(=O)O)c3ccc(C)nc32)c(Cn2c(C)nnc2C)c1,8.5,CHEMBL3338270
Cc1ccc(-n2cc(CC(=O)O)c3ccc(C)nc32)c(Cn2ccnc2-c2ccccc2)c1,30.0,CHEMBL3338277
Cc1ccc(-n2cc(CC(=O)O)c3ccc(C)nc32)c(Cn2ccnc2C)c1,250.0,CHEMBL3338276
Cc1ccc(-n2cc(CC(=O)O)c3ccc(C)nc32)c(Cn2nncc2C)c1,150.0,CHEMBL3338273
Cc1ccc(-n2cc(CC(=O)O)c3ccc(Cc4ccccc4)nc32)c(Cn2c(C)nnc2C)c1,7.0,CHEMBL3338283
Cc1ccc(/C=C/C(=O)N2CCc3ncsc3C2c2cc(Cl)ccc2OCC(=O)O)cc1,71.9,CHEMBL3945368
Cc1ccc(C#N)cc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,0.2,CHEMBL1777822
Cc1ccc(C(=O)Nc2ccc(C(=O)c3ncc(CC(=O)O)c4ccccc34)cc2)cc1,11.6,CHEMBL3093594
Cc1ccc(C(c2ccc(C)cc2)c2ccc(=O)n(CCCc3cccc(OCC(=O)O)c3)c2)cc1,6.2,CHEMBL1941120
Cc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)OCc1ccccc1)CC2,25.6,CHEMBL3927239
Cc1ccc(COC(=O)N2CCc3ncsc3C2c2cc(Cl)ccc2OCC(=O)O)c(C)c1,7.1,CHEMBL3906598
Cc1ccc(COC(=O)N2CCc3ncsc3[C@H]2c2cc(Cl)ccc2OCC(=O)O)c(C)c1,0.9,CHEMBL3930966
Cc1ccc(CSc2nc3ccccc3n2CC(=O)O)cc1,220.0,CHEMBL2048164
Cc1ccc(Cc2nc(-c3ccccc3)c(CC(=O)O)s2)cc1,1025.0,CHEMBL600040
Cc1ccc(NCC(=O)N/N=C/c2ccccc2OCC(=O)O)cc1,31930.0,CHEMBL216175
Cc1ccc(NS(=O)(=O)c2ccc(-c3c(C)c(CC(=O)O)cc4ccc(Cl)cc34)cc2)cc1,2.7,CHEMBL3667633
Cc1ccc(NS(=O)(=O)c2ccc(-c3c(C)c(CC(=O)O)cc4ccc(F)cc34)cc2)cc1,0.9,CHEMBL3667645
Cc1ccc(Nc2nc(-c3ccc(Cl)cc3)c(CC(=O)O)s2)cc1,655.0,CHEMBL599784
Cc1ccc(OCC(=O)N2CCc3ncsc3C2c2cc(Cl)ccc2OCC(=O)O)c(C)n1,83.2,CHEMBL3898189
Cc1ccc(OCC(=O)O)c(-c2ccccc2)c1,751.0,CHEMBL1778615
Cc1ccc(OCC(=O)O)c(C(=O)c2cnn(-c3ccccc3)c2)c1,317.5,CHEMBL385624
Cc1ccc(S(=O)(=O)C(C)C)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,190.0,CHEMBL1917585
Cc1ccc(S(=O)(=O)CC(C)C)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,120.0,CHEMBL1917586
Cc1ccc(S(=O)(=O)CCCO)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,310.0,CHEMBL1917591
Cc1ccc(S(=O)(=O)N(C)C(C)C)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,140.0,CHEMBL1917604
Cc1ccc(S(=O)(=O)N(C)C)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,77.0,CHEMBL1917597
Cc1ccc(S(=O)(=O)N2CCC(c3cc(CC(=O)O)cc4ccc(F)cc34)CC2)cc1,53.0,CHEMBL3675662
Cc1ccc(S(=O)(=O)N2CCCCC2C)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,310.0,CHEMBL1917608
Cc1ccc(S(=O)(=O)NC(C)C)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,250.0,CHEMBL1917603
Cc1ccc(S(=O)(=O)c2ccccc2)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,260.0,CHEMBL1917589
Cc1ccc(S(=O)(=O)c2ccccc2Cc2c(-c3ccccc3)nn(CC(=O)O)c2C)cc1C,380.0,CHEMBL3099117
Cc1ccc(S(=O)(=O)n2c(C)c(CC(=O)O)c3cc(F)ccc32)cc1,2184.0,CHEMBL193753
Cc1ccc(S(C)(=O)=O)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,64.0,CHEMBL1917578
Cc1ccc(Sc2ccccc2Cc2c(-c3ccccc3)nn(CC(=O)O)c2C)cc1C,2300.0,CHEMBL3099115
Cc1ccc([S+]([O-])c2ccccc2Cc2c(-c3ccccc3)nn(CC(=O)O)c2C)cc1C,720.0,CHEMBL3099116
Cc1ccc2c(-c3ccnc4cc(Cl)ccc34)c(C)n(CC(=O)O)c2c1,125.0,CHEMBL378094
Cc1ccc2c(/C=C(\C#N)C(=O)N(C)c3ccccc3)cn(CC(=O)O)c2c1,690.0,CHEMBL2391529
Cc1ccc2c(CC(=O)O)c(C)n(Cc3ccccc3S(=O)(=O)c3ccccc3)c2n1,14.0,CHEMBL3774547
Cc1ccc2c(CC(=O)O)cc(-c3ccc(C(F)(F)F)cc3Cc3c(C)noc3C3CC3)n2n1,3.0,CHEMBL3338294
Cc1ccc2c(CC(=O)O)cn(-c3ccc(C(=O)NCCc4ccccc4)cc3CSC(C)(C)C)c2n1,4.0,CHEMBL3338261
Cc1ccc2c(CC(=O)O)cn(-c3ccc(C(F)(F)F)cc3CN(C(=O)C3CC3)C(C)C)c2n1,28.0,CHEMBL3343126
Cc1ccc2c(CC(=O)O)cn(-c3ccc(C(F)(F)F)cc3CN(CC3CC3)C(=O)C3CC3)c2n1,16.5,CHEMBL3343127
Cc1ccc2c(CC(=O)O)cn(-c3ccc(C(F)(F)F)cc3CN(CCO)C(=O)C3CC3)c2n1,14.0,CHEMBL3343130
Cc1ccc2c(CC(=O)O)cn(-c3ccc(C(F)(F)F)cc3CN(CCOc3ccccc3)C(=O)C3CC3)c2n1,32.0,CHEMBL3343128
Cc1ccc2c(CC(=O)O)cn(-c3ccc(C(F)(F)F)cc3Cc3c(C)noc3C3CC3)c2n1,3.0,CHEMBL3338297
Cc1ccc2c(CC(=O)O)cn(-c3ccc(C(F)(F)F)cc3Cc3c(C4CC4)noc3C3CC3)c2n1,31.5,CHEMBL3338299
Cc1ccc2c(CC(=O)O)cn(-c3ccc(Cl)cc3Cc3c(C)noc3Cc3ccccc3)c2n1,3.0,CHEMBL3338301
Cc1ccc2c(CC(=O)O)cn(-c3ccc(Cl)cc3Cc3c(C4CC4)noc3C3CC3)c2n1,8.0,CHEMBL3338300
Cc1ccc2c(CC(=O)O)cn(-c3ccc(Cl)cc3Cc3cncnc3)c2n1,1400.0,CHEMBL3338278
Cc1ccc2c(CC(=O)O)cn(-c3ccc(Cl)cc3Cc3cncnc3C(C)C)c2n1,170.0,CHEMBL3338279
Cc1ccc2c(CC(=O)O)cn(-c3ccc(Cl)cc3Cn3c(C)nnc3C3CC3)c2n1,30.0,CHEMBL3338284
Cc1ccc2c(CC(=O)O)cn(-c3ccc(Cl)cc3Cn3c(C)nnc3CCc3ccccc3)c2n1,7.0,CHEMBL3338288
Cc1ccc2c(CC(=O)O)cn(-c3ccc(Cl)cc3Cn3c(C)nnc3Cc3ccccc3)c2n1,6.5,CHEMBL3338287
Cc1ccc2c(CC(=O)O)cn(-c3ccc(F)cc3Cc3c(C)cnn3C)c2n1,8.0,CHEMBL3338268
Cc1ccc2c(CC(=O)O)cn(-c3ccc(F)cc3Cc3c(C)noc3C)c2n1,2.0,CHEMBL3338269
Cc1ccc2c(CC(=O)O)cn(-c3ccc(F)cc3Cc3c(C)noc3C3CC3)c2n1,1.5,CHEMBL3338296
Cc1ccc2c(CC(=O)O)cn(-c3ccccc3Cn3ccnc3)c2n1,580.0,CHEMBL3338275
Cc1ccc2c(CC(=O)O)cn(-c3ccccc3Cn3ccnn3)c2n1,1800.0,CHEMBL3338272
Cc1ccc2c(c1)c(-c1cc(C)nc3ccccc13)c(C)n2CC(=O)O,18.0,CHEMBL211677
Cc1ccc2c(c1)c(-c1ccc(=O)n(CC(F)(F)F)c1)c(C)n2CC(=O)O,1120.0,CHEMBL3236941
Cc1ccc2c(c1)c(-c1ccc(=O)n(Cc3ccccc3)n1)c(C)n2CC(=O)O,34.0,CHEMBL2204484
Cc1ccc2c(c1)c(-c1ccnc3c(C#N)cccc13)c(C)n2CC(=O)O,18.0,CHEMBL213495
Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O,6.0,CHEMBL214350
Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,2.6,CHEMBL209689
Cc1ccc2c(c1)c(-c1ccnc3c(Cl)cccc13)c(C)n2CC(=O)O,2.3,CHEMBL378730
Cc1ccc2c(c1)c(-c1ccnc3c(F)cccc13)c(C)n2CC(=O)O,7.1,CHEMBL213854
Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O,23.0,CHEMBL213494
Cc1ccc2c(c1)c(-c1ccnc3cc(C(F)(F)F)ccc13)c(C)n2CC(=O)O,5.4,CHEMBL214304
Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,8.0,CHEMBL212777
Cc1ccc2c(c1)c(-c1ccnc3ccc(C(F)(F)F)cc13)c(C)n2CC(=O)O,68.0,CHEMBL384962
Cc1ccc2c(c1)c(-c1ccnc3ccccc13)c(C)n2CC(=O)O,21.0,CHEMBL378666
Cc1ccc2c(c1)c(/C=C(\C#N)C(=O)N(C)c1ccccc1)cn2CC(=O)O,7.0,CHEMBL2391528
Cc1ccc2c(c1)c(C1=CS(=O)(=O)c3cc(C(F)(F)F)ccc31)c(C)n2CC(=O)O,550.0,CHEMBL5905031
Cc1ccc2c(c1)c(C1=CS(=O)(=O)c3ccc(C(F)(F)F)cc31)c(C)n2CC(=O)O,550.0,CHEMBL5839915
Cc1ccc2c(c1)c(CC(=O)O)c1n2CC(N(C)c2nc3cc(F)ccc3o2)CC1,42.0,CHEMBL3673999
Cc1ccc2c(c1)c(CC(=O)O)c1n2CC(N(C)c2ncc(F)cn2)CC1,417.0,CHEMBL3673998
Cc1ccc2c(c1)c(Cc1ccc3c(c1)CCS3(=O)=O)c(C)n2CC(=O)O,550.0,CHEMBL5967742
Cc1ccc2c(c1)c(S(=O)(=O)c1c(Cl)cccc1Cl)c(C)n2CC(=O)O,126.0,CHEMBL1917453
Cc1ccc2c(c1)c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,26.0,CHEMBL1917446
Cc1ccc2c(c1)c(S(=O)(=O)c1cccc(Cl)c1)c(C)n2CC(=O)O,79.0,CHEMBL1917452
Cc1ccc2c(c1)c(S(=O)(=O)c1ccccc1Cl)c(C)n2CC(=O)O,178.0,CHEMBL1917451
Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,51.0,CHEMBL1917418
Cc1ccc2c(c1)c(Sc1ccc(S(C)(=O)=O)cc1)c(C)n2CC(=O)O,1.4,CHEMBL1917443
Cc1ccc2c(c1)c(Sc1cccc(Cl)c1)c(C)n2CC(=O)O,3.0,CHEMBL1917441
Cc1ccc2c(c1)c(Sc1ccccc1)c(C)n2CC(=O)O,22.5,CHEMBL1917417
Cc1ccc2c(c1)c(Sc1ccccc1Cl)c(C)n2CC(=O)O,2.6,CHEMBL1917442
Cc1ccc2c(c1)c([S+]([O-])c1ccc(Cl)cc1)c(C)n2CC(=O)O,1000.0,CHEMBL1917445
Cc1ccc2c(c1)c1c(n2CC(=O)O)CCC(N(C)c2ncc(Cl)cn2)C1,5.5,CHEMBL3680690
Cc1ccc2c(c1)c1c(n2CC(=O)O)CCN(C(=O)c2cccc3ccccc23)C1,125.0,CHEMBL2385898
Cc1ccc2c(c1)c1c(n2CC(=O)O)CCN(C(=O)c2ccccc2)C1,11.0,CHEMBL2386069
Cc1ccc2c(n1)c(-c1ccc(C(F)(F)F)cc1Cc1c(C)noc1C)cn2CC(=O)O,5.0,CHEMBL3338289
Cc1ccc2c(n1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,56.0,CHEMBL1917461
Cc1ccc2c3c(n(CC(=O)O)c2c1)CCN(C(=O)c1ccccc1)C3,1590.0,CHEMBL2386068
Cc1cccc(C(C)CC(=O)N2CCc3c(F)ccc(-c4cc(CC(=O)O)ccc4OC(C)C)c3C2)n1,3.2,CHEMBL3928837
Cc1cccc(C(C)CC(=O)N2CCc3c(F)ccc(-c4cc(CC(=O)O)ccc4OCC(F)(F)F)c3C2)n1,6.6,CHEMBL3908526
Cc1cccc(C)c1S(=O)(=O)c1ccccc1Cc1c(-c2ccccc2)nn(CC(=O)O)c1C,70.0,CHEMBL3099108
Cc1cccc(CCC(=O)N2CCc3c(F)ccc(-c4cc(CC(=O)O)ccc4OC(C)C)c3C2)n1,1.7,CHEMBL3913364
Cc1cccc(CCC(=O)N2CCc3c(F)ccc(-c4cc(CC(=O)O)ccc4OCC(F)(F)F)c3C2)n1,12.6,CHEMBL3975729
Cc1cccc(COC(=O)N2CCc3ncsc3C2c2cc(Cl)ccc2OCC(=O)O)c1C,6.1,CHEMBL3925909
Cc1cccc(COC(=O)N2CCc3ncsc3[C@H]2c2cc(Cl)ccc2OCC(=O)O)c1C,1.2,CHEMBL3931651
Cc1cccc(CSc2nc3ccccc3n2CC(=O)O)c1,105.0,CHEMBL2048165
Cc1cccc(S(=O)(=O)N(C)[C@@H]2CCc3c(CC(=O)O)c4ccccc4n3C2)c1,13.0,CHEMBL1643794
Cc1cccc2c(/C=C(\C#N)C(=O)N(C)c3ccccc3)cn(CC(=O)O)c12,140.0,CHEMBL2391530
Cc1cccc2c1c(/C=C(\C#N)C(=O)N(C)c1ccccc1)cn2CC(=O)O,10.0,CHEMBL2390962
Cc1cccc2c3c(n(CC(=O)O)c12)CCN(C(=O)c1ccccc1)C3,107.0,CHEMBL2386067
Cc1ccccc1C1CC1C(=O)N1CCc2ncsc2[C@@H]1c1cc(Cl)ccc1OCC(=O)O,6.5,CHEMBL3890911
Cc1ccccc1CCC(=O)N1CCc2ncsc2C1c1cc(Cl)ccc1OCC(=O)O,25.6,CHEMBL3968601
Cc1ccccc1CSc1nc2ccccc2n1CC(=O)O,810.0,CHEMBL2048166
Cc1ccccc1S(=O)(=O)N(C)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,27.0,CHEMBL1643792
Cc1ccccc1S(=O)(=O)Nc1ccc(-c2c(C)c(CC(=O)O)cc3ccc(Cl)cc23)cc1,8.3,CHEMBL3667664
Cc1ccccc1S(=O)(=O)c1ccc(-c2c(C)c(CC(=O)O)cc3ccc(F)cc23)cc1,1.5999999999999999,CHEMBL3667608
Cc1ccccc1S(=O)(=O)c1ccccc1Cc1c(-c2ccccc2)nn(CC(=O)O)c1C,220.0,CHEMBL3099107
Cc1ccn2c(CC(=O)O)cc(-c3ccc(C(F)(F)F)cc3Cc3c(C)noc3C3CC3)c2n1,15.5,CHEMBL3338293
Cc1ccnc(N(C)[C@H]2CCc3c(c4cc(F)ccc4n3CC(=O)O)C2)n1,107.0,CHEMBL3680654
Cc1cn(C2CCN(S(=O)(=O)c3ccc(OC(C)C)cc3)C2)c2cc(Cl)ccc12,4.9,CHEMBL3639927
Cc1cn(C2CCN(S(=O)(=O)c3ccc(OC(C)C)cc3)C2)c2ccc(Cl)cc12,1.8,CHEMBL3693859
Cc1cn(C2CCN(S(=O)(=O)c3ccc(OC(C)C)cc3)CC2)c2cc(Cl)ccc12,2.0,CHEMBL3693861
Cc1cn(C2CCN(S(=O)(=O)c3ccc(OC(C)C)cc3)CC2)c2ccc(Cl)cc12,4.1,CHEMBL3693857
Cc1cn(C2CCN(S(=O)(=O)c3ccc(OC(C)C)cc3)CC2)c2ccc(F)cc12,2.2,CHEMBL3693864
Cc1cn(C2CCN(S(=O)(=O)c3ccc(OC(C)C)cc3)CC2)c2ccccc12,4.7,CHEMBL3693856
Cc1cnc(N(C)C2CCc3c(CC(=O)O)c4ccc(Cl)cc4n3C2)nc1,2.0,CHEMBL3674023
Cc1cnn(C)c1Cc1cc(C(F)(F)F)ccc1-c1cn(CC(=O)O)c2ccc(F)cc12,64.0,CHEMBL3338281
Cc1csc(N(C)C2CCc3c(c4cc(F)ccc4n3CC(=O)O)C2)n1,9.7,CHEMBL3680681
Cc1csc2c1c(CC(=O)O)c(C)n2Cc1ccc(S(C)(=O)=O)cc1,1500.0,CHEMBL1684730
Cc1csc2c1c(CC(=O)O)c(C)n2S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,1300.0,CHEMBL1684729
Cc1nc(-c2ccc(Cl)cc2)c(CC(=O)O)s1,23250.0,CHEMBL592460
Cc1nc(CN2C(=O)CC3(C2=O)C(=O)N(CC(=O)O)c2ccc(Cl)cc23)cs1,236.0,CHEMBL260215
Cc1nc(N(C)C2CCc3c(CC(=O)O)c4ccc(Cl)cc4n3C2)c2ccccc2n1,71.0,CHEMBL3674027
Cc1nc(N(C)[C@H]2CCc3c(c4cc(F)ccc4n3CC(=O)O)C2)c2ccccc2n1,55.0,CHEMBL3680660
Cc1nc2c(s1)C(c1cc(Cl)ccc1OCC(=O)O)N(C(=O)OCc1ccccc1)CC2,6.2,CHEMBL3910423
Cc1nc2c(s1)[C@@H](c1cc(Cl)ccc1OCC(=O)O)N(C(=O)OCc1ccccc1)CC2,4.71,CHEMBL3895907
Cc1nc2c(s1)[C@@H](c1cc(Cl)ccc1OCC(=O)O)N(C(=O)[C@@H]1C[C@H]1c1ccccc1)CC2,1.5,CHEMBL3937242
Cc1nc2c(s1)[C@H](c1cc(Cl)ccc1OCC(=O)O)N(C(=O)OCc1ccccc1)CC2,655.0,CHEMBL3967188
Cc1nc2c(s1)[C@H](c1cc(Cl)ccc1OCC(=O)O)N(C(=O)[C@@H]1C[C@H]1c1ccccc1)CC2,570.0,CHEMBL3976298
Cc1nn(-c2cccc(NC(=O)[C@H]3C[C@@H]3c3ccccc3)c2)c(C)c1CC(=O)O,1165.0,CHEMBL2387691
Cc1nn(CC(=O)O)c(C)c1Cc1ccccc1S(=O)(=O)c1ccccc1,1600.0,CHEMBL3099126
Cc1nn(Cc2ccc(S(C)(=O)=O)cc2)c(C)c1CC(=O)O,5000.0,CHEMBL2387689
Cc1nn(Cc2ccccc2S(=O)(=O)c2ccccc2)c(C)c1CC(=O)O,890.5,CHEMBL2385125
Cc1nnc(C2CC2)n1Cc1cc(C(F)(F)F)ccc1-c1cn(CC(=O)O)c2ccc(F)cc12,4.0,CHEMBL3338285
Cc1nnc(C2CC2)n1Cc1cc(C(F)(F)F)ccc1-n1cc(CC(=O)O)c2ccc(F)cc21,8.0,CHEMBL3338286
Cc1nnc(N(C)C2CCc3c(c4cc(F)ccc4n3CC(=O)O)C2)s1,127.0,CHEMBL3680685
Cc1noc(-c2ccccc2)c1CN1C(=O)CC2(C1=O)C(=O)N(CC(=O)O)c1ccc(Cl)cc12,23.0,CHEMBL411513
Cc1noc(-c2ccccc2)c1CN1CC2(CC1=O)C(=O)N(CC(=O)O)c1ccc(Cl)cc12,9.615,CHEMBL259940
Cc1noc(C)c1-c1cccc(-c2c(C)n(CC(=O)O)c3ccc(F)cc23)c1,6.0,CHEMBL3338302
Cc1noc(C)c1CCC(=O)N1CCc2ncsc2C1c1cc(Cl)ccc1OCC(=O)O,945.0,CHEMBL3944302
Cc1noc(C)c1CN1C(=O)CC2(C1=O)C(=O)N(CC(=O)O)c1ccc(Cl)cc12,220.0,CHEMBL409096
Cc1noc(C)c1Cc1cc(C(F)(F)F)ccc1-c1cn(CC(=O)O)c2ccc(F)cc12,20.0,CHEMBL3338290
Cc1noc(C)c1S(=O)(=O)N(C)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,250.0,CHEMBL1643803
Cc1noc(C2CC2)c1Cc1cc(C(F)(F)F)ccc1-c1cn(CC(=O)O)c2ccc(C(F)(F)F)nc12,38.5,CHEMBL3338295
Cc1noc(C2CC2)c1Cc1cc(C(F)(F)F)ccc1-c1cn(CC(=O)O)c2ccc(F)cc12,37.0,CHEMBL3338291
Cc1noc(C2CC2)c1Cc1cc(Cl)ccc1-n1cc(CC(=O)O)c2ccc(Cc3ccccc3)nc21,7.0,CHEMBL3338298
Cc1noc(C2CC2)c1Cc1cc(F)ccc1-c1cn(CC(=O)O)c2ccc(C(F)(F)F)cc12,26.5,CHEMBL3338292
Cc1onc(-c2ccccc2)c1CN1C(=O)CC2(C1=O)C(=O)N(CC(=O)O)c1ccc(Cl)cc12,21.0,CHEMBL262887
Cn1c(CC(=O)O)c(Sc2ccccc2)c2ccccc21,794.0,CHEMBL1917463
Cn1cc(-c2nc(C(c3ccc(F)cc3)c3ccc(F)cc3)sc2CC(=O)O)cn1,2400.0,CHEMBL602926
Cn1cc(CCC(=O)N2CCc3ncsc3C2c2cc(Cl)ccc2OCC(=O)O)c2ccccc21,15.7,CHEMBL3955066
N#C/C(=C\c1cn(CC(=O)O)c2ccccc12)C(=O)N(CCc1ccccc1)c1ccccc1,10.0,CHEMBL2391516
N#C/C(=C\c1cn(CC(=O)O)c2ccccc12)C(=O)N(Cc1ccccc1)c1ccccc1,30.0,CHEMBL2391515
N#C/C(=C\c1cn(CC(=O)O)c2ccccc12)C(=O)N(c1ccccc1)C1CCCCC1,30.0,CHEMBL2391514
N#C/C(=C\c1cn(CC(=O)O)c2ccccc12)C(=O)N1CCCc2ccccc21,34.0,CHEMBL2391518
N#C/C(=C\c1cn(CC(=O)O)c2ccccc12)C(=O)N1CCc2ccccc21,60.0,CHEMBL2391517
N#C/C(=C\c1cn(CC(=O)O)c2ccccc12)C(=O)N1Cc2ccccc2Cc2ccccc21,7.0,CHEMBL2391519
N#C/C(=C\c1cn(CC(=O)O)c2ccccc12)C(=O)Nc1cccc(Br)c1,550.0,CHEMBL2391505
N#C/C(=C\c1cn(CC(=O)O)c2ccccc12)C(=O)Nc1ccccc1,430.0,CHEMBL2391506
N#C/C(=C\c1cn(CCC(=O)O)c2ccccc12)C(=O)Nc1ccccc1,5900.0,CHEMBL2391507
N#C/C(=C\c1cn(CCCC(=O)O)c2ccccc12)C(=O)Nc1ccccc1,2600.0,CHEMBL2391508
N#Cc1cc(-c2nc(C(c3ccc(F)cc3)c3ccc(F)cc3)sc2CC(=O)O)ccc1F,288.5,CHEMBL605763
N#Cc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,126.0,CHEMBL1778626
N#Cc1ccc(-c2ccccc2Cc2nc(-c3ccc(F)cc3)c(CC(=O)O)s2)cc1,180.0,CHEMBL592217
N#Cc1ccc(-c2nc(C(c3ccc(F)cc3)c3ccc(F)cc3)sc2CC(=O)O)cc1,825.0,CHEMBL603456
N#Cc1ccc(C(=O)Nc2ccc(C(=O)c3ncc(CC(=O)O)c4ccccc34)cc2)cc1,7.8,CHEMBL3093596
N#Cc1ccc(F)c(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,0.2,CHEMBL1778635
